school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Supera
GP,M,15,U,GT3,T,Superior,Superior,services,teacher,course,father,Inf. 15m,De 2h a 5h,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,5,2,19,18,18,Si
GP,M,15,U,GT3,T,Grado_9,Grado_9,services,services,course,father,Inf. 15m,Inf. a 2h,0,yes,yes,no,no,yes,yes,yes,no,5,4,1,1,1,1,0,8,8,11,Si
GP,F,16,U,LE3,T,Grado_9,Grado_9,other,at_home,course,father,De 15m a 30m,De 2h a 5h,1,yes,no,no,yes,yes,yes,yes,no,4,3,3,2,2,5,14,10,10,9,No
GP,F,15,U,LE3,A,Superior,Secundaria,other,other,course,mother,Inf. 15m,De 2h a 5h,0,yes,yes,yes,yes,yes,yes,yes,yes,5,2,2,1,1,5,8,8,8,6,No
GP,F,16,U,LE3,A,Secundaria,Secundaria,other,services,home,mother,Inf. 15m,De 2h a 5h,0,no,yes,no,no,yes,yes,yes,no,2,3,5,1,4,3,12,11,12,11,Si
GP,M,16,U,GT3,T,Superior,Secundaria,health,services,reputation,mother,Inf. 15m,Sup. 10h.,0,no,no,no,yes,yes,yes,yes,no,4,2,2,1,1,2,4,19,19,20,Si
GP,M,15,U,GT3,T,Superior,Grado_9,teacher,other,home,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,no,yes,yes,no,no,4,3,3,2,2,5,2,15,15,14,Si
GP,F,15,U,GT3,T,Superior,Superior,services,teacher,other,father,Inf. 15m,De 2h a 5h,1,yes,yes,no,yes,no,yes,yes,no,4,4,4,1,1,3,2,7,7,7,No
GP,F,16,U,LE3,T,Grado_9,Grado_9,services,services,course,mother,De 30m a 60m,De 2h a 5h,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,2,3,4,2,12,13,13,Si
GP,F,15,U,LE3,T,Superior,Grado_9,health,other,other,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,no,yes,yes,yes,no,4,3,3,1,1,5,2,11,13,13,Si
GP,M,15,U,LE3,A,Superior,Grado_9,health,health,other,father,De 15m a 30m,Inf. a 2h,1,no,no,no,no,yes,yes,no,no,5,5,5,3,4,5,6,11,11,10,Si
GP,F,15,U,GT3,T,Superior,Superior,services,services,course,mother,Inf. 15m,Inf. a 2h,0,yes,yes,yes,no,yes,yes,yes,no,3,3,4,2,3,5,0,8,10,11,Si
GP,F,15,U,LE3,A,Secundaria,Secundaria,other,other,other,mother,Inf. 15m,Inf. a 2h,0,no,no,yes,no,yes,yes,yes,no,5,3,4,4,4,1,6,10,13,13,Si
GP,F,16,U,GT3,A,Grado_9,Primaria_Superior,other,other,other,mother,Inf. 15m,De 2h a 5h,0,no,no,yes,yes,yes,yes,yes,yes,5,3,4,1,1,2,8,8,9,10,Si
GP,F,15,U,GT3,A,Superior,Secundaria,services,services,reputation,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,yes,yes,yes,yes,no,4,3,2,1,1,1,0,14,15,15,Si
GP,M,15,U,GT3,T,Superior,Superior,teacher,health,reputation,mother,Inf. 15m,De 2h a 5h,0,no,yes,no,yes,yes,yes,no,no,3,2,2,1,1,5,4,14,15,15,Si
GP,M,15,U,LE3,T,Primaria_Superior,Grado_9,other,at_home,home,father,Inf. 15m,De 2h a 5h,0,yes,yes,no,yes,yes,yes,yes,no,4,3,2,1,1,5,2,9,10,9,No
GP,F,16,U,GT3,T,Superior,Grado_9,services,other,course,mother,Inf. 15m,De 2h a 5h,0,no,yes,no,no,yes,yes,yes,no,4,2,3,1,1,5,2,15,16,16,Si
GP,F,16,R,GT3,T,Superior,Superior,health,teacher,other,mother,Inf. 15m,De 2h a 5h,0,no,yes,no,yes,yes,yes,no,no,2,4,4,2,3,4,6,10,11,11,Si
GP,F,16,U,GT3,T,Primaria_Superior,Primaria_Superior,services,services,course,father,Sup. 60m.,Inf. a 2h,0,yes,yes,no,yes,no,yes,yes,yes,5,5,5,5,5,5,6,10,8,11,Si
GP,F,16,U,LE3,T,Primaria_Superior,Grado_9,other,services,reputation,father,Inf. 15m,De 2h a 5h,0,yes,no,no,yes,yes,yes,yes,no,4,4,3,1,1,1,4,8,10,9,No
GP,F,16,U,GT3,T,Superior,Secundaria,teacher,health,home,mother,Inf. 15m,De 5h a 10h,0,yes,yes,yes,yes,yes,yes,yes,no,3,4,4,2,4,4,2,10,9,9,No
GP,F,15,U,LE3,T,Superior,Secundaria,services,services,reputation,father,Inf. 15m,De 2h a 5h,0,yes,no,no,yes,yes,yes,yes,yes,4,4,4,2,4,2,0,10,10,10,Si
GP,F,16,U,LE3,T,Superior,Secundaria,teacher,services,course,mother,De 30m a 60m,De 2h a 5h,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,2,1,2,16,15,15,Si
GP,M,15,U,GT3,A,Superior,Superior,other,services,reputation,mother,Inf. 15m,Sup. 10h.,0,no,yes,no,yes,no,yes,yes,yes,1,3,3,5,5,3,4,13,13,12,Si
GP,F,16,U,GT3,T,Secundaria,Primaria_Superior,services,other,course,mother,Inf. 15m,Sup. 10h.,0,yes,yes,yes,no,yes,yes,yes,no,4,3,3,1,2,5,4,7,7,6,No
GP,F,15,R,LE3,T,Grado_9,Grado_9,health,services,reputation,mother,De 15m a 30m,De 2h a 5h,0,yes,yes,yes,no,yes,yes,yes,no,4,1,3,1,3,4,2,8,9,8,No
GP,F,15,R,LE3,T,Secundaria,Primaria_Superior,other,other,reputation,father,De 15m a 30m,Sup. 10h.,0,no,yes,no,no,no,yes,yes,no,4,4,2,2,3,3,12,16,16,16,Si
GP,M,16,U,GT3,T,Secundaria,Primaria_Superior,other,other,reputation,father,De 15m a 30m,Sup. 10h.,0,no,yes,yes,no,yes,yes,yes,no,4,3,2,1,1,5,0,13,15,15,Si
GP,M,15,U,GT3,T,Superior,Grado_9,other,other,course,mother,Inf. 15m,Sup. 10h.,0,no,no,no,no,yes,yes,yes,no,3,3,3,1,1,3,0,10,10,10,Si
GP,F,15,R,GT3,T,Primaria_Superior,Primaria_Superior,other,other,reputation,mother,Inf. 15m,De 2h a 5h,2,yes,yes,no,no,no,yes,yes,yes,3,3,4,2,4,5,2,8,6,5,No
GP,M,16,U,GT3,T,Secundaria,Primaria_Superior,other,other,reputation,mother,Inf. 15m,Inf. a 2h,0,no,no,no,yes,yes,yes,no,no,5,3,2,2,2,5,2,12,12,14,Si
GP,F,16,U,GT3,T,Secundaria,Secundaria,other,services,home,mother,Inf. 15m,De 2h a 5h,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,3,2,4,5,54,11,12,11,Si
GP,M,15,U,GT3,T,Superior,Secundaria,teacher,other,home,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,2,3,5,6,9,9,10,Si
GP,M,15,U,GT3,T,Superior,Ninguna,teacher,other,course,mother,De 15m a 30m,Sup. 10h.,0,no,no,no,yes,yes,yes,yes,no,3,4,3,1,1,1,8,11,11,10,Si
GP,F,16,U,GT3,T,Grado_9,Grado_9,other,other,reputation,mother,Inf. 15m,Sup. 10h.,0,no,no,yes,no,yes,yes,yes,yes,5,2,3,1,3,3,0,11,11,11,Si
GP,M,17,U,GT3,T,Grado_9,Primaria_Superior,other,other,home,mother,De 15m a 30m,Inf. a 2h,3,yes,yes,no,yes,yes,no,yes,no,4,5,1,1,1,3,2,8,8,10,Si
GP,F,16,U,GT3,T,Secundaria,Superior,at_home,other,course,mother,Inf. 15m,De 2h a 5h,0,no,yes,no,no,yes,yes,yes,no,2,4,3,1,2,3,12,5,5,5,No
GP,M,15,U,GT3,T,Grado_9,Secundaria,other,services,course,father,Inf. 15m,Inf. a 2h,0,yes,yes,yes,yes,no,yes,yes,yes,3,2,2,1,3,3,2,10,12,12,Si
GP,M,15,U,GT3,T,Grado_9,Secundaria,other,other,home,mother,Inf. 15m,De 5h a 10h,0,yes,no,yes,no,no,yes,yes,no,5,3,2,1,2,5,4,11,10,11,Si
GP,F,15,U,LE3,T,Secundaria,Grado_9,services,other,reputation,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,no,yes,yes,yes,no,4,4,4,1,1,5,10,7,6,6,No
GP,M,15,U,LE3,T,Grado_9,Grado_9,services,services,home,mother,De 15m a 30m,De 2h a 5h,0,no,no,yes,yes,yes,yes,yes,no,5,3,3,1,3,4,4,15,15,15,Si
GP,F,15,U,GT3,T,Primaria_Superior,Primaria_Superior,other,other,home,father,Inf. 15m,De 2h a 5h,0,no,yes,no,yes,no,yes,yes,no,4,3,2,2,3,4,2,9,10,10,Si
GP,F,15,U,GT3,T,Superior,Superior,services,services,reputation,father,De 15m a 30m,De 2h a 5h,2,no,no,yes,no,yes,yes,yes,yes,4,4,4,2,3,5,6,7,9,8,No
GP,F,16,U,LE3,T,Grado_9,Grado_9,at_home,other,course,mother,Inf. 15m,De 2h a 5h,0,no,yes,no,no,yes,yes,no,no,4,3,4,1,2,2,4,8,7,6,No
GP,F,15,U,GT3,T,Superior,Grado_9,other,other,reputation,mother,Inf. 15m,De 5h a 10h,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,3,1,4,13,14,14,Si
GP,M,16,U,GT3,T,Grado_9,Grado_9,services,other,reputation,father,De 15m a 30m,De 2h a 5h,1,no,no,yes,yes,no,yes,yes,no,4,4,2,1,1,3,12,11,10,10,Si
GP,M,16,U,LE3,A,Superior,Superior,teacher,health,reputation,mother,Inf. 15m,De 2h a 5h,0,no,yes,no,no,yes,yes,no,no,4,1,3,3,5,5,18,8,6,7,No
GP,F,16,U,GT3,T,Secundaria,Secundaria,other,other,home,mother,Inf. 15m,De 5h a 10h,0,no,yes,yes,no,yes,yes,yes,yes,4,3,3,1,3,4,0,7,7,8,No
GP,F,15,U,GT3,T,Superior,Secundaria,services,other,reputation,mother,Inf. 15m,Inf. a 2h,0,no,no,yes,yes,yes,yes,yes,no,4,5,5,1,3,1,4,16,17,18,Si
GP,F,16,U,LE3,T,Secundaria,Primaria_Superior,other,other,home,father,Inf. 15m,De 2h a 5h,0,yes,yes,no,no,yes,yes,no,no,3,3,3,2,3,2,4,7,6,6,No
GP,F,16,U,GT3,T,Superior,Grado_9,teacher,services,home,mother,De 15m a 30m,De 2h a 5h,0,no,yes,yes,yes,yes,yes,yes,no,5,3,3,1,1,1,0,11,10,10,Si
GP,M,15,U,LE3,T,Grado_9,Grado_9,services,health,reputation,mother,Inf. 15m,Sup. 10h.,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,1,4,6,11,13,14,Si
GP,F,15,R,GT3,T,Primaria_Superior,Primaria_Superior,at_home,other,home,mother,De 15m a 30m,Sup. 10h.,1,yes,yes,yes,yes,yes,yes,yes,no,3,1,2,1,1,1,2,7,10,10,Si
GP,M,16,R,GT3,T,Superior,Secundaria,services,other,reputation,mother,De 15m a 30m,Inf. a 2h,0,yes,yes,no,yes,no,yes,yes,no,3,3,3,1,1,4,2,11,15,15,Si
GP,F,16,U,GT3,T,Grado_9,Primaria_Superior,other,other,course,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,no,yes,yes,no,yes,4,3,5,1,1,5,2,8,9,10,Si
GP,F,16,U,GT3,T,Superior,Superior,other,other,reputation,mother,Inf. 15m,Inf. a 2h,0,no,no,no,yes,no,yes,yes,no,5,3,4,1,2,1,6,11,14,14,Si
GP,F,16,U,GT3,T,Superior,Secundaria,other,at_home,course,mother,Inf. 15m,De 5h a 10h,0,yes,yes,yes,no,yes,yes,yes,no,5,3,5,1,1,3,0,7,9,8,No
GP,M,16,U,GT3,T,Superior,Superior,services,services,other,mother,Inf. 15m,Inf. a 2h,0,yes,yes,yes,yes,yes,yes,yes,no,4,5,5,5,5,4,14,7,7,5,No
GP,M,16,U,GT3,T,Superior,Superior,services,teacher,other,father,Inf. 15m,De 5h a 10h,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,1,4,0,16,17,17,Si
GP,M,15,U,GT3,T,Superior,Superior,services,other,course,mother,Inf. 15m,Inf. a 2h,0,no,yes,no,yes,no,yes,yes,no,5,3,3,1,1,5,4,10,13,14,Si
GP,F,15,U,GT3,T,Secundaria,Grado_9,services,other,home,mother,De 15m a 30m,De 2h a 5h,0,yes,yes,yes,no,yes,yes,yes,no,4,3,5,1,1,2,26,7,6,6,No
GP,M,15,U,GT3,A,Secundaria,Superior,services,other,course,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,yes,yes,yes,yes,no,5,4,4,1,1,1,0,16,18,18,Si
GP,F,15,U,GT3,A,Secundaria,Secundaria,other,health,reputation,father,Inf. 15m,Sup. 10h.,0,yes,no,no,no,yes,yes,no,no,4,3,3,1,1,4,10,10,11,11,Si
GP,F,15,U,GT3,T,Grado_9,Grado_9,other,other,course,mother,Inf. 15m,Sup. 10h.,0,yes,yes,yes,no,yes,yes,yes,no,5,1,2,1,1,3,8,7,8,8,No
GP,M,16,U,GT3,T,Secundaria,Secundaria,services,other,home,father,Inf. 15m,De 5h a 10h,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,2,16,18,18,Si
GP,M,15,R,GT3,T,Superior,Superior,other,other,home,father,Sup. 60m.,Sup. 10h.,0,no,yes,yes,yes,yes,yes,yes,yes,1,3,5,3,5,1,6,10,13,13,Si
GP,F,16,U,LE3,T,Superior,Superior,health,health,other,mother,Inf. 15m,De 5h a 10h,0,no,yes,yes,yes,yes,yes,yes,yes,5,4,5,1,1,4,4,14,15,16,Si
GP,M,15,U,LE3,A,Superior,Superior,teacher,teacher,course,mother,Inf. 15m,Inf. a 2h,0,no,no,no,yes,yes,yes,yes,no,5,5,3,1,1,4,6,18,19,19,Si
GP,F,16,R,GT3,T,Secundaria,Secundaria,services,other,reputation,father,Inf. 15m,De 5h a 10h,1,yes,yes,no,yes,yes,yes,yes,no,4,1,2,1,1,2,0,7,10,10,Si
GP,F,16,U,GT3,T,Grado_9,Grado_9,at_home,other,home,mother,Inf. 15m,De 2h a 5h,1,yes,no,no,yes,yes,yes,yes,no,3,1,2,1,1,5,6,10,13,13,Si
GP,M,15,U,LE3,T,Superior,Grado_9,teacher,other,course,mother,Inf. 15m,Inf. a 2h,0,no,no,no,no,yes,yes,yes,no,3,5,2,1,1,3,10,18,19,19,Si
GP,M,15,R,GT3,T,Grado_9,Primaria_Superior,health,services,reputation,mother,Inf. 15m,De 2h a 5h,0,no,no,no,yes,yes,yes,yes,yes,5,4,2,1,1,5,8,9,9,9,No
GP,M,16,U,GT3,T,Superior,Superior,teacher,teacher,course,father,Inf. 15m,De 2h a 5h,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,2,5,2,15,15,16,Si
GP,M,15,U,GT3,T,Superior,Superior,other,teacher,reputation,father,De 15m a 30m,De 2h a 5h,0,no,yes,no,yes,yes,yes,no,no,4,4,3,1,1,2,2,11,13,14,Si
GP,M,16,U,GT3,T,Secundaria,Secundaria,other,services,home,father,De 15m a 30m,Inf. a 2h,0,no,no,no,yes,yes,yes,yes,no,5,4,2,1,1,5,0,13,14,13,Si
GP,M,17,R,GT3,T,Primaria_Superior,Secundaria,other,other,course,father,De 30m a 60m,De 2h a 5h,1,no,yes,no,yes,yes,yes,yes,no,5,2,4,1,4,5,20,9,7,8,No
GP,M,15,U,GT3,T,Secundaria,Superior,other,other,reputation,father,Inf. 15m,Inf. a 2h,0,no,no,no,no,yes,yes,yes,no,3,4,3,1,2,4,6,14,13,13,Si
GP,F,15,U,GT3,T,Primaria_Superior,Grado_9,at_home,services,course,mother,Inf. 15m,De 2h a 5h,0,no,no,no,no,no,yes,yes,no,3,2,3,1,2,1,2,16,15,15,Si
GP,M,15,U,GT3,T,Grado_9,Grado_9,services,services,home,father,Inf. 15m,Sup. 10h.,0,no,yes,yes,yes,yes,yes,yes,no,5,5,4,1,2,5,6,16,14,15,Si
GP,F,16,U,LE3,T,Grado_9,Superior,other,health,course,father,De 15m a 30m,De 2h a 5h,0,no,yes,yes,yes,yes,yes,yes,yes,4,2,2,1,2,5,2,13,13,13,Si
GP,M,16,U,GT3,T,Superior,Superior,health,other,course,mother,Inf. 15m,Inf. a 2h,0,no,yes,no,yes,yes,yes,yes,no,3,4,4,1,4,5,18,14,11,13,Si
GP,F,16,U,GT3,T,Grado_9,Grado_9,other,other,home,mother,Inf. 15m,De 2h a 5h,0,no,no,yes,no,yes,yes,yes,yes,5,4,4,1,1,5,0,8,7,8,No
GP,M,15,U,GT3,T,Secundaria,Superior,services,services,home,father,Inf. 15m,Inf. a 2h,0,yes,no,no,no,yes,yes,yes,no,5,5,5,3,2,5,0,13,13,12,Si
GP,F,15,U,LE3,A,Secundaria,Superior,other,other,home,mother,Inf. 15m,De 2h a 5h,0,yes,no,no,yes,yes,yes,yes,yes,5,3,2,1,1,1,0,7,10,11,Si
GP,F,19,U,GT3,T,Ninguna,Primaria_Superior,at_home,other,course,other,Inf. 15m,De 2h a 5h,3,no,yes,no,no,no,no,no,no,3,4,2,1,1,5,2,7,8,9,No
GP,M,18,R,GT3,T,Grado_9,Grado_9,services,other,reputation,mother,Inf. 15m,Inf. a 2h,2,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,2,4,0,7,4,0,No
GP,M,16,R,GT3,T,Superior,Superior,teacher,teacher,course,mother,Inf. 15m,Inf. a 2h,0,no,no,yes,yes,yes,yes,yes,no,3,5,5,2,5,4,8,18,18,18,Si
GP,F,15,R,GT3,T,Secundaria,Superior,services,teacher,course,father,De 15m a 30m,De 5h a 10h,2,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,12,0,0,No
GP,F,15,U,GT3,T,Primaria_Superior,Primaria_Superior,at_home,other,course,mother,De 30m a 60m,Inf. a 2h,0,no,yes,no,yes,no,yes,yes,yes,4,3,3,1,2,4,0,8,0,0,No
GP,F,17,U,LE3,T,Grado_9,Grado_9,other,other,course,father,Inf. 15m,Inf. a 2h,0,no,yes,no,no,yes,yes,yes,yes,3,4,4,1,3,5,12,10,13,12,Si
GP,F,16,U,GT3,A,Secundaria,Superior,services,other,course,father,Inf. 15m,Inf. a 2h,0,no,no,no,no,yes,yes,yes,no,3,2,1,1,4,5,16,12,11,11,Si
GP,M,15,R,GT3,T,Secundaria,Superior,at_home,teacher,course,mother,Sup. 60m.,De 2h a 5h,0,no,yes,no,no,yes,yes,no,yes,5,3,3,1,1,5,0,9,0,0,No
GP,F,15,U,GT3,T,Superior,Superior,services,at_home,course,mother,Inf. 15m,De 5h a 10h,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,1,5,0,11,0,0,No
GP,M,17,R,GT3,T,Secundaria,Superior,at_home,other,course,mother,De 30m a 60m,De 2h a 5h,0,no,no,no,no,yes,yes,no,no,5,4,5,2,4,5,0,10,0,0,No
GP,F,16,U,GT3,A,Secundaria,Secundaria,other,other,course,other,De 15m a 30m,Inf. a 2h,2,no,yes,no,yes,no,yes,yes,yes,4,3,2,1,1,5,0,4,0,0,No
GP,M,16,U,LE3,T,Primaria_Superior,Primaria_Superior,services,other,course,mother,Inf. 15m,De 2h a 5h,1,no,no,no,no,yes,yes,no,yes,4,4,4,1,3,5,0,14,12,12,Si
GP,F,15,U,GT3,T,Superior,Superior,teacher,teacher,course,mother,De 15m a 30m,Inf. a 2h,0,no,no,no,yes,yes,yes,yes,no,4,3,2,1,1,5,0,16,16,15,Si
GP,M,15,U,GT3,T,Superior,Secundaria,teacher,services,course,father,De 15m a 30m,Sup. 10h.,0,yes,yes,no,no,yes,yes,yes,no,2,2,2,1,1,3,0,7,9,0,No
GP,M,16,U,LE3,T,Grado_9,Grado_9,services,services,reputation,father,De 15m a 30m,Inf. a 2h,2,no,yes,no,yes,yes,yes,yes,no,2,3,3,2,2,2,8,9,9,9,No
GP,F,15,U,GT3,T,Superior,Superior,teacher,services,course,mother,Inf. 15m,De 5h a 10h,0,no,yes,yes,yes,yes,yes,yes,no,4,2,2,1,1,5,2,9,11,11,Si
GP,F,16,U,LE3,T,Primaria_Superior,Primaria_Superior,at_home,at_home,course,mother,Inf. 15m,Inf. a 2h,0,no,no,no,no,yes,yes,yes,no,3,4,4,3,3,1,2,14,14,13,Si
GP,M,17,U,GT3,T,Grado_9,Primaria_Superior,other,other,home,mother,Inf. 15m,Inf. a 2h,3,no,yes,no,no,yes,yes,yes,no,5,4,5,1,2,5,0,5,0,0,No
GP,F,15,U,GT3,T,Primaria_Superior,Primaria_Superior,other,services,course,father,Inf. 15m,De 2h a 5h,0,no,yes,yes,no,yes,yes,yes,no,4,4,2,1,2,5,0,8,11,11,Si
GP,F,15,U,GT3,T,Secundaria,Grado_9,health,services,home,father,Inf. 15m,De 2h a 5h,3,no,yes,no,no,yes,yes,yes,no,3,3,2,1,1,3,0,6,7,0,No
GP,F,15,U,GT3,T,Primaria_Superior,Grado_9,at_home,other,course,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,no,no,yes,yes,no,4,3,2,1,1,5,2,10,11,11,Si
GP,M,16,U,GT3,T,Superior,Superior,teacher,teacher,course,mother,Inf. 15m,Inf. a 2h,0,no,yes,no,no,yes,no,yes,yes,3,3,2,2,1,5,0,7,6,0,No
GP,M,15,U,LE3,A,Grado_9,Primaria_Superior,services,other,course,mother,Sup. 60m.,Inf. a 2h,3,no,no,no,no,yes,yes,yes,no,4,5,5,2,5,5,0,8,9,10,Si
GP,M,18,U,LE3,T,Primaria_Superior,Primaria_Superior,other,other,course,mother,Inf. 15m,Inf. a 2h,3,no,no,no,no,yes,no,yes,yes,2,3,5,2,5,4,0,6,5,0,No
GP,M,16,U,LE3,T,Grado_9,Primaria_Superior,at_home,other,course,mother,Inf. 15m,Inf. a 2h,1,no,no,no,yes,yes,yes,no,yes,4,4,4,3,5,5,6,12,13,14,Si
GP,F,15,R,GT3,T,Secundaria,Secundaria,services,services,reputation,other,De 15m a 30m,De 5h a 10h,2,no,yes,yes,yes,yes,yes,yes,yes,4,2,1,2,3,3,8,10,10,10,Si
GP,M,19,U,GT3,T,Secundaria,Grado_9,services,at_home,home,mother,Inf. 15m,Inf. a 2h,3,no,yes,no,no,yes,no,yes,yes,4,5,4,1,1,4,0,5,0,0,No
GP,F,17,U,GT3,T,Superior,Superior,other,teacher,course,mother,Inf. 15m,Inf. a 2h,0,yes,yes,no,no,yes,yes,no,yes,4,2,1,1,1,4,0,11,11,12,Si
GP,M,15,R,GT3,T,Grado_9,Secundaria,at_home,services,course,mother,Inf. 15m,De 2h a 5h,0,yes,no,yes,yes,yes,yes,no,no,4,4,4,1,1,1,2,11,8,8,No
GP,M,17,R,LE3,T,Primaria_Superior,Grado_9,other,other,reputation,mother,Inf. 15m,Inf. a 2h,0,no,no,no,no,yes,yes,no,no,2,2,2,3,3,5,8,16,12,13,Si
GP,F,18,R,GT3,T,Primaria_Superior,Primaria_Superior,at_home,other,course,mother,De 30m a 60m,Inf. a 2h,3,no,yes,no,yes,no,yes,no,no,5,2,5,1,5,4,6,9,8,10,Si
GP,M,16,R,GT3,T,Grado_9,Grado_9,at_home,other,course,mother,De 30m a 60m,Inf. a 2h,0,no,no,no,no,no,yes,no,no,4,2,2,1,2,3,2,17,15,15,Si
GP,M,16,U,GT3,T,Secundaria,Secundaria,other,services,course,father,Inf. 15m,De 2h a 5h,1,no,yes,yes,no,yes,yes,yes,yes,4,5,5,4,4,5,4,10,12,12,Si
GP,M,17,R,LE3,T,Grado_9,Primaria_Superior,at_home,other,course,mother,De 15m a 30m,Inf. a 2h,2,no,no,no,yes,yes,no,yes,yes,3,3,2,2,2,5,0,7,6,0,No
GP,M,15,R,GT3,T,Secundaria,Grado_9,other,other,course,mother,De 15m a 30m,De 2h a 5h,2,yes,yes,no,no,yes,yes,yes,yes,4,4,4,1,4,3,6,5,9,7,No
GP,M,16,U,LE3,T,Primaria_Superior,Grado_9,other,other,course,mother,De 15m a 30m,Inf. a 2h,1,no,no,no,yes,yes,yes,no,no,4,4,4,2,4,5,0,7,0,0,No
GP,M,17,U,GT3,T,Primaria_Superior,Secundaria,at_home,services,course,father,Inf. 15m,Inf. a 2h,0,no,no,no,no,yes,no,yes,no,5,3,3,1,4,2,2,10,10,10,Si
GP,M,17,R,LE3,T,Primaria_Superior,Primaria_Superior,other,services,course,mother,Sup. 60m.,De 2h a 5h,3,no,no,no,yes,yes,no,no,yes,5,3,5,1,5,5,0,5,8,7,No
GP,M,16,U,GT3,T,Secundaria,Grado_9,services,services,course,mother,De 15m a 30m,Inf. a 2h,1,no,yes,no,yes,no,no,no,no,4,5,2,1,1,2,16,12,11,12,Si
GP,M,16,U,GT3,T,Grado_9,Grado_9,other,other,course,father,Inf. 15m,De 2h a 5h,0,no,no,no,no,yes,no,yes,no,4,3,5,2,4,4,4,10,10,10,Si
GP,F,16,U,GT3,T,Superior,Grado_9,health,services,home,father,Inf. 15m,De 2h a 5h,0,no,no,yes,no,yes,yes,yes,yes,4,2,3,1,1,3,0,14,15,16,Si
GP,F,16,U,GT3,T,Grado_9,Grado_9,other,other,home,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,no,no,yes,yes,no,5,1,5,1,1,4,0,6,7,0,No
GP,F,16,U,GT3,T,Superior,Superior,health,health,reputation,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,no,yes,yes,yes,yes,4,4,2,1,1,3,0,14,14,14,Si
GP,M,16,U,GT3,T,Secundaria,Superior,other,other,course,father,De 30m a 60m,Inf. a 2h,2,no,yes,no,yes,no,yes,yes,no,3,4,5,2,4,2,0,6,5,0,No
GP,M,16,U,GT3,T,Primaria_Superior,Ninguna,other,other,reputation,mother,De 15m a 30m,De 2h a 5h,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,2,1,1,3,2,13,15,16,Si
GP,M,17,U,LE3,T,Superior,Superior,teacher,other,reputation,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,yes,yes,yes,yes,no,4,4,4,1,3,5,0,13,11,10,Si
GP,F,16,U,GT3,T,Primaria_Superior,Secundaria,at_home,services,home,mother,Inf. 15m,De 2h a 5h,3,no,no,no,yes,no,yes,yes,yes,4,3,5,1,1,3,0,8,7,0,No
GP,F,16,U,LE3,T,Secundaria,Secundaria,other,other,reputation,mother,De 15m a 30m,De 2h a 5h,0,no,yes,yes,yes,yes,yes,yes,no,4,4,5,1,1,4,4,10,11,9,No
GP,M,17,U,LE3,T,Superior,Secundaria,teacher,other,course,mother,De 15m a 30m,De 2h a 5h,0,no,no,yes,yes,yes,yes,yes,no,4,4,4,4,4,4,4,10,9,9,No
GP,F,16,U,GT3,T,Grado_9,Grado_9,services,other,reputation,mother,De 15m a 30m,De 2h a 5h,0,no,no,yes,yes,no,yes,yes,no,3,4,4,1,4,5,2,13,13,11,Si
GP,M,17,U,GT3,T,Secundaria,Secundaria,other,other,reputation,father,Inf. 15m,De 2h a 5h,0,no,no,no,yes,no,yes,yes,no,4,3,4,1,4,4,4,6,5,6,No
GP,M,16,R,GT3,T,Superior,Grado_9,teacher,services,other,mother,Inf. 15m,Inf. a 2h,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,3,4,3,10,10,8,9,No
GP,M,17,U,GT3,T,Superior,Secundaria,other,other,course,mother,Inf. 15m,De 2h a 5h,0,no,yes,no,yes,yes,yes,yes,yes,5,2,3,1,1,2,4,10,10,11,Si
GP,M,16,U,GT3,T,Superior,Secundaria,teacher,other,home,mother,Inf. 15m,De 2h a 5h,0,no,yes,yes,yes,yes,yes,yes,no,3,4,3,2,3,3,10,9,8,8,No
